content,date,exp
"{""subject"":""685m35yzw6f"",""condition"":""G8y"",""vignetteType"":""G"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""female"",""age"":""53"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:25:00.463143,
"{""subject"":""zf9q35yzg33"",""condition"":""L12x"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""I didn't have enough information to make a judgement, I guess it could be 50-50.""}",2019-11-18 02:54:33.945481,
"{""subject"":""3rjb35yz7vd"",""condition"":""G10y"",""vignetteType"":""G"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""50"",""dummyYprob"":""50"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""25"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:12:05.978196,
"{""subject"":""llkn35yz6gs"",""condition"":""G5x"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""x"",""dummyConfidence"":""1"",""dummyXprob"":""94"",""dummyYprob"":""6"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""44"",""postQuestion1"":""correct"",""postQuestion2"":""I thought that without trying either personally or at least getting feedback, I could not know for sure.""}",2019-11-17 23:40:08.569881,
"{""subject"":""26ff35yzol3"",""condition"":""L8y"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""0"",""vignetteYprob"":""100"",""gender"":""female"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:58:10.025653,
"{""subject"":""4pjd35yznir"",""condition"":""G11x"",""vignetteType"":""G"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""42"",""postQuestion1"":""incorrect"",""postQuestion2"":""""}",2019-11-18 02:35:37.096376,
"{""subject"":""xgzq35yziyi"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""82"",""dummyYprob"":""18"",""vignetteConfidence"":""3"",""vignetteXprob"":""53"",""vignetteYprob"":""47"",""gender"":""female"",""age"":""35"",""postQuestion1"":""correct"",""postQuestion2"":""It gives no information about either company so it is a 50 50 shot of them slashing either one.""}",2019-11-18 00:39:13.702256,
"{""subject"":""qr2h35yzagx"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""because there was no information to lead me more to one than the other""}",2019-11-18 02:20:45.558273,
"{""subject"":""fqk535yzvf4"",""condition"":""G4x"",""vignetteType"":""G"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""44"",""postQuestion1"":""correct"",""postQuestion2"":""It could go either way.  Not enough background info to make a decision that would give more of a percentage to one over the other.""}",2019-11-18 00:32:21.390450,
"{""subject"":""wfd635yzmvm"",""condition"":""G12x"",""vignetteType"":""G"",""vignetteNumber"":12,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""91"",""dummyYprob"":""9"",""vignetteConfidence"":""3"",""vignetteXprob"":""45"",""vignetteYprob"":""55"",""gender"":""female"",""age"":""29"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 06:26:26.264741,
"{""subject"":""ydca35yz1w5"",""condition"":""L5y"",""vignetteType"":""L"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""1"",""dummyXprob"":""59"",""dummyYprob"":""41"",""vignetteConfidence"":""3"",""vignetteXprob"":""63"",""vignetteYprob"":""37"",""gender"":""male"",""age"":""37"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 02:37:09.774777,
"{""subject"":""6dq935yz1o5"",""condition"":""G5y"",""vignetteType"":""G"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""100"",""dummyYprob"":""0"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 03:04:16.329826,
"{""subject"":""8nu635yz94r"",""condition"":""G7x"",""vignetteType"":""G"",""vignetteNumber"":7,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""49"",""postQuestion1"":""correct"",""postQuestion2"":""The fact that the decision had not been made as to where the school would be built, so therefore it's a fifty-fifty chance at this point.""}",2019-11-17 23:21:54.273439,
"{""subject"":""nplx35yz0ar"",""condition"":""G6y"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""Because the chances of him being at one of the two parties was 50/50""}",2019-11-17 23:46:54.077741,
"{""subject"":""r05635yz8tv"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""30"",""vignetteYprob"":""70"",""gender"":""female"",""age"":""50"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:21:46.336668,
"{""subject"":""qw8w35yzgib"",""condition"":""G3x"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""2"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:21:54.630471,
"{""subject"":""f8f435yz7sd"",""condition"":""G9y"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""20"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 01:46:15.760578,
"{""subject"":""wzue35yzkne"",""condition"":""L4x"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""34"",""dummyYprob"":""66"",""vignetteConfidence"":""4"",""vignetteXprob"":""62"",""vignetteYprob"":""38"",""gender"":""male"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:23:49.242886,
"{""subject"":""o3rz35yz0sk"",""condition"":""L10y"",""vignetteType"":""L"",""vignetteNumber"":10,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""55"",""postQuestion1"":""correct"",""postQuestion2"":""I don't know the probability of X or Y to be closed, so it is 50/50 for me with my actual knowledge.""}",2019-11-17 23:06:46.032967,
"{""subject"":""as4e35yz6ka"",""condition"":""L5y"",""vignetteType"":""L"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""91"",""dummyYprob"":""9"",""vignetteConfidence"":""2"",""vignetteXprob"":""30"",""vignetteYprob"":""70"",""gender"":""male"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""If the pathogen was deadly it might have already killed me""}",2019-11-18 01:13:04.676685,
"{""subject"":""sa1w35yzrqg"",""condition"":""L9y"",""vignetteType"":""L"",""vignetteNumber"":9,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""3"",""vignetteXprob"":""47"",""vignetteYprob"":""53"",""gender"":""male"",""age"":""44"",""postQuestion1"":""correct"",""postQuestion2"":""I thought a five-term mayor would have experience winning elections so I thought the chances of winning were greater than 50-50. However, with a surprisingly powerful challenger and a lack of other details I did not think the chances of winning were much greater than 50%.   ""}",2019-11-17 23:02:27.527434,
"{""subject"":""8jly35yzx4e"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""0"",""dummyXprob"":""51"",""dummyYprob"":""49"",""vignetteConfidence"":""1"",""vignetteXprob"":""48"",""vignetteYprob"":""52"",""gender"":""male"",""age"":""35"",""postQuestion1"":""incorrect"",""postQuestion2"":""""}",2019-11-17 23:59:43.398566,
"{""subject"":""d5cn35yzmht"",""condition"":""G2y"",""vignetteType"":""G"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""92"",""dummyYprob"":""8"",""vignetteConfidence"":""1"",""vignetteXprob"":""59"",""vignetteYprob"":""41"",""gender"":""female"",""age"":""36"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:04:21.881855,
"{""subject"":""z5mp35yzqg8"",""condition"":""L5y"",""vignetteType"":""L"",""vignetteNumber"":5,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""54"",""postQuestion1"":""correct"",""postQuestion2"":""It was stated that the probabilities of each variant was unknown.  So I chose the \""coin toss\"" answer...  50/50""}",2019-11-18 00:58:13.729230,
"{""subject"":""7vtx35yznbw"",""condition"":""L6x"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""4"",""vignetteXprob"":""20"",""vignetteYprob"":""80"",""gender"":""male"",""age"":""48"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking of my friend and if my friend would set me up with someone that I would find unattractive. That seemed unlikely, but possible. I was thinking of me and my friends and what we would do in that scenario.""}",2019-11-17 22:36:30.552929,
"{""subject"":""xazj35yzgy0"",""condition"":""G1x"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""97"",""dummyYprob"":""3"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""52"",""postQuestion1"":""correct"",""postQuestion2"":""For the last question I picked 50/50 because of the stock broker not knowing which one will sky rocket. It just seemed like there would be a 50/50 change then.But honestly I do not believe that a stockbroker would not know which one.""}",2019-11-18 13:41:17.261085,
"{""subject"":""bxfk35yzrd5"",""condition"":""L1y"",""vignetteType"":""L"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""90"",""dummyYprob"":""10"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""34"",""postQuestion1"":""correct"",""postQuestion2"":""There didn't seem to be much indication as to which way it would go, so 50/50 odds seemed the most reasonable answer.  I thought that, as I didn't have a clear indication, this way seemed to make the most mathematical sense.""}",2019-11-18 15:39:47.188837,
"{""subject"":""t5p335yzxdw"",""condition"":""L5x"",""vignetteType"":""L"",""vignetteNumber"":5,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""40"",""vignetteYprob"":""60"",""gender"":""male"",""age"":""38"",""postQuestion1"":""correct"",""postQuestion2"":""I figured if I had the deadly pathogen I'd be sick or near death. The scenario didn't mention anything about me being sick, so I was fairly confident that I didn't have the deadly pathogen.""}",2019-11-18 08:43:03.264799,
"{""subject"":""7jyl35yzk1i"",""condition"":""L12y"",""vignetteType"":""L"",""vignetteNumber"":12,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""2"",""vignetteXprob"":""60"",""vignetteYprob"":""40"",""gender"":""female"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:03:46.878787,
"{""subject"":""iwhz35yz2ql"",""condition"":""G3y"",""vignetteType"":""G"",""vignetteNumber"":3,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""80"",""dummyYprob"":""20"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""45"",""postQuestion1"":""correct"",""postQuestion2"":""There are only 2 departments, and one them WILL be heavily supported. So, I assigned a 50% probability to each department.""}",2019-11-18 14:30:34.522888,
"{""subject"":""g15j35yzahz"",""condition"":""L6y"",""vignetteType"":""L"",""vignetteNumber"":6,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""79"",""dummyYprob"":""21"",""vignetteConfidence"":""3"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""male"",""age"":""39"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 14:44:23.577827,
"{""subject"":""skdh35yz1g2"",""condition"":""L11x"",""vignetteType"":""L"",""vignetteNumber"":11,""Start100"":""x"",""dummyConfidence"":""3"",""dummyXprob"":""71"",""dummyYprob"":""29"",""vignetteConfidence"":""3"",""vignetteXprob"":""51"",""vignetteYprob"":""49"",""gender"":""male"",""age"":""53"",""postQuestion1"":""incorrect"",""postQuestion2"":""""}",2019-11-18 02:21:18.997941,
"{""subject"":""nz6x35yz265"",""condition"":""G6x"",""vignetteType"":""G"",""vignetteNumber"":6,""Start100"":""x"",""dummyConfidence"":""2"",""dummyXprob"":""15"",""dummyYprob"":""85"",""vignetteConfidence"":""1"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""78"",""postQuestion1"":""correct"",""postQuestion2"":""I thought I had a 50/50 chance at either party that my crush would be there.""}",2019-11-18 01:02:33.466344,
"{""subject"":""v8xt35yz2kw"",""condition"":""G1y"",""vignetteType"":""G"",""vignetteNumber"":1,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:00:55.851990,
"{""subject"":""b5ax35yz2zz"",""condition"":""L8y"",""vignetteType"":""L"",""vignetteNumber"":8,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""43"",""postQuestion1"":""correct"",""postQuestion2"":""I felt that there was an equal chance of the car being hit. I was thinking of the likely hood whether there was a chance or not.""}",2019-11-17 23:09:18.806320,
"{""subject"":""ikln35yz84p"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""4"",""dummyXprob"":""95"",""dummyYprob"":""5"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""49"",""postQuestion1"":""correct"",""postQuestion2"":""Without further info 50/50 was the only logical answer.""}",2019-11-18 11:57:27.685960,
"{""subject"":""d1f535yz3uu"",""condition"":""L4x"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""85"",""dummyYprob"":""15"",""vignetteConfidence"":""4"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""female"",""age"":""32"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-17 23:32:12.119197,
"{""subject"":""htix35yzdsn"",""condition"":""L2y"",""vignetteType"":""L"",""vignetteNumber"":2,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""87"",""dummyYprob"":""13"",""vignetteConfidence"":""3"",""vignetteXprob"":""35"",""vignetteYprob"":""65"",""gender"":""female"",""age"":""47"",""postQuestion1"":""correct"",""postQuestion2"":""I was thinking that there are more of the harmless snakes than the potentially deadly ones.""}",2019-11-18 15:48:46.024133,
"{""subject"":""mysh35yzolx"",""condition"":""G9x"",""vignetteType"":""G"",""vignetteNumber"":9,""Start100"":""x"",""dummyConfidence"":""4"",""dummyXprob"":""99"",""dummyYprob"":""1"",""vignetteConfidence"":""3"",""vignetteXprob"":""50"",""vignetteYprob"":""50"",""gender"":""male"",""age"":""55"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 15:23:10.055819,
"{""subject"":""qokr35yzmbo"",""condition"":""L4y"",""vignetteType"":""L"",""vignetteNumber"":4,""Start100"":""y"",""dummyConfidence"":""3"",""dummyXprob"":""75"",""dummyYprob"":""25"",""vignetteConfidence"":""2"",""vignetteXprob"":""39"",""vignetteYprob"":""61"",""gender"":""male"",""age"":""25"",""postQuestion1"":""correct"",""postQuestion2"":""""}",2019-11-18 00:40:29.368897,
